victim_id,victim_name,gender,age,occupation,marital_status,income_group
V03564,Person_3564,Female,35,Employee,Married,Low
V03565,Person_3565,Female,18,Student,Married,Low
V03566,Person_3566,Male,62,Engineer,Married,High
V03567,Person_3567,Female,43,Engineer,Married,High
V03568,Person_3568,Male,25,Business,Married,Low
V03569,Person_3569,Female,52,Engineer,Single,Low
V03570,Person_3570,Female,43,Lawyer,Single,Middle
V03571,Person_3571,Male,48,Employee,Single,Low
V03572,Person_3572,Male,58,Student,Married,High
V03573,Person_3573,Male,66,Doctor,Married,High
V03574,Person_3574,Male,50,Business,Married,Low
V03575,Person_3575,Female,29,Lawyer,Single,Middle
V03576,Person_3576,Female,65,Engineer,Married,Low
V03577,Person_3577,Male,64,Student,Single,Low
V03578,Person_3578,Female,33,Employee,Married,Low
V03579,Person_3579,Male,69,Student,Single,Low
V03580,Person_3580,Female,46,Engineer,Married,Low
V03581,Person_3581,Female,67,Lawyer,Married,Low
V03582,Person_3582,Female,70,Doctor,Single,Low
V03583,Person_3583,Male,39,Teacher,Married,High
V03584,Person_3584,Female,56,Lawyer,Married,Middle
V03585,Person_3585,Male,20,Business,Married,Middle
V03586,Person_3586,Male,70,Teacher,Married,Middle
V03587,Person_3587,Male,36,Employee,Single,Middle
V03588,Person_3588,Female,21,Engineer,Single,Low
V03589,Person_3589,Female,68,Business,Married,Low
V03590,Person_3590,Male,39,Doctor,Married,High
V03591,Person_3591,Female,63,Doctor,Single,Middle
V03592,Person_3592,Male,42,Teacher,Single,Middle
V03593,Person_3593,Male,60,Lawyer,Single,Middle
V03594,Person_3594,Female,46,Business,Single,Middle
V03595,Person_3595,Male,18,Lawyer,Married,Low
V03596,Person_3596,Female,39,Lawyer,Single,Low
V03597,Person_3597,Male,26,Engineer,Single,Low
V03598,Person_3598,Male,49,Engineer,Single,High
V03599,Person_3599,Male,36,Teacher,Single,High
V03600,Person_3600,Male,55,Lawyer,Married,Low
V03601,Person_3601,Male,50,Student,Single,Middle
V03602,Person_3602,Female,24,Doctor,Single,Middle
V03603,Person_3603,Female,35,Engineer,Married,Low
V03604,Person_3604,Male,62,Business,Single,Middle
V03605,Person_3605,Male,37,Employee,Single,Middle
V03606,Person_3606,Female,35,Lawyer,Married,High
V03607,Person_3607,Male,56,Lawyer,Single,High
V03608,Person_3608,Male,39,Business,Married,Low
V03609,Person_3609,Male,60,Teacher,Single,Low
V03610,Person_3610,Male,70,Teacher,Married,High
V03611,Person_3611,Female,43,Lawyer,Married,Middle
V03612,Person_3612,Male,25,Lawyer,Single,Low
V03613,Person_3613,Male,29,Lawyer,Married,Middle
V03614,Person_3614,Female,62,Doctor,Single,Low
V03615,Person_3615,Male,29,Doctor,Single,Middle
V03616,Person_3616,Male,48,Business,Single,Middle
V03617,Person_3617,Female,51,Teacher,Single,Middle
V03618,Person_3618,Male,33,Teacher,Single,High
V03619,Person_3619,Female,26,Employee,Married,Middle
V03620,Person_3620,Female,36,Doctor,Married,Middle
V03621,Person_3621,Male,19,Business,Single,Low
V03622,Person_3622,Female,71,Teacher,Single,High
V03623,Person_3623,Female,18,Employee,Single,Middle
V03624,Person_3624,Male,47,Employee,Single,Low
V03625,Person_3625,Female,73,Engineer,Single,Low
V03626,Person_3626,Male,32,Teacher,Single,Middle
V03627,Person_3627,Female,53,Teacher,Single,Middle
V03628,Person_3628,Male,53,Student,Single,Middle
V03629,Person_3629,Female,64,Student,Married,Low
V03630,Person_3630,Male,46,Teacher,Single,Low
V03631,Person_3631,Male,44,Employee,Single,Low
V03632,Person_3632,Female,65,Business,Married,Middle
V03633,Person_3633,Male,31,Teacher,Single,High
V03634,Person_3634,Male,18,Doctor,Single,High
V03635,Person_3635,Female,58,Business,Married,Middle
V03636,Person_3636,Female,67,Student,Married,Middle
V03637,Person_3637,Female,33,Lawyer,Married,Low
V03638,Person_3638,Female,33,Doctor,Single,Low
V03639,Person_3639,Female,47,Employee,Married,Middle
V03640,Person_3640,Female,70,Doctor,Married,Low
V03641,Person_3641,Male,65,Employee,Single,Low
V03642,Person_3642,Female,60,Business,Married,Low
V03643,Person_3643,Female,73,Engineer,Single,Middle
V03644,Person_3644,Female,72,Employee,Married,Middle
V03645,Person_3645,Female,21,Employee,Married,Middle
V03646,Person_3646,Female,18,Engineer,Married,Middle
V03647,Person_3647,Female,56,Business,Single,Low
V03648,Person_3648,Male,46,Employee,Single,Middle
V03649,Person_3649,Male,42,Student,Single,Middle
V03650,Person_3650,Male,74,Lawyer,Single,Low
V03651,Person_3651,Male,66,Engineer,Married,Low
V03652,Person_3652,Male,65,Doctor,Married,Low
V03653,Person_3653,Male,45,Lawyer,Single,Middle
V03654,Person_3654,Female,51,Student,Single,Low
V03655,Person_3655,Female,64,Teacher,Married,Low
V03656,Person_3656,Male,23,Engineer,Single,Middle
V03657,Person_3657,Male,34,Student,Single,Low
V03658,Person_3658,Female,19,Teacher,Single,Middle
V03659,Person_3659,Male,67,Teacher,Married,Low
V03660,Person_3660,Male,60,Teacher,Single,Low
V03661,Person_3661,Male,72,Doctor,Married,Low
V03662,Person_3662,Male,32,Engineer,Married,Middle
V03663,Person_3663,Female,39,Doctor,Single,Low
V03664,Person_3664,Female,30,Engineer,Married,Low
V03665,Person_3665,Female,54,Student,Single,Low
V03666,Person_3666,Female,35,Doctor,Single,Middle
V03667,Person_3667,Male,47,Business,Married,Low
V03668,Person_3668,Female,20,Employee,Single,Low
V03669,Person_3669,Male,49,Business,Single,High
V03670,Person_3670,Male,64,Engineer,Married,Low
V03671,Person_3671,Male,28,Student,Single,High
V03672,Person_3672,Female,73,Lawyer,Single,High
V03673,Person_3673,Male,38,Doctor,Single,Middle
V03674,Person_3674,Male,68,Doctor,Married,Middle
V03675,Person_3675,Female,18,Engineer,Married,Low
V03676,Person_3676,Female,35,Teacher,Single,Low
V03677,Person_3677,Male,65,Student,Single,Middle
V03678,Person_3678,Male,54,Employee,Married,Low
V03679,Person_3679,Male,68,Business,Married,Low
V03680,Person_3680,Female,47,Lawyer,Single,Low
V03681,Person_3681,Female,41,Employee,Single,High
V03682,Person_3682,Male,33,Employee,Single,Low
V03683,Person_3683,Male,52,Engineer,Married,High
V03684,Person_3684,Male,55,Student,Single,High
V03685,Person_3685,Male,19,Engineer,Single,Middle
V03686,Person_3686,Male,45,Student,Single,Middle
V03687,Person_3687,Male,22,Engineer,Married,Low
V03688,Person_3688,Female,45,Student,Married,High
V03689,Person_3689,Female,73,Engineer,Married,Middle
V03690,Person_3690,Female,19,Student,Married,Low
V03691,Person_3691,Male,54,Doctor,Single,Middle
V03692,Person_3692,Female,58,Lawyer,Married,Low
V03693,Person_3693,Male,46,Lawyer,Married,Middle
V03694,Person_3694,Female,58,Employee,Married,Low
V03695,Person_3695,Male,45,Employee,Married,Low
V03696,Person_3696,Female,36,Teacher,Single,Middle
V03697,Person_3697,Female,37,Doctor,Single,Low
V03698,Person_3698,Female,24,Student,Single,Middle
V03699,Person_3699,Female,37,Business,Single,Low
V03700,Person_3700,Male,31,Doctor,Married,High
V03701,Person_3701,Male,49,Engineer,Married,Low
V03702,Person_3702,Male,39,Lawyer,Married,Low
V03703,Person_3703,Female,27,Engineer,Married,Low
V03704,Person_3704,Female,40,Student,Single,Middle
V03705,Person_3705,Male,41,Engineer,Married,Middle
V03706,Person_3706,Female,45,Engineer,Single,Low
V03707,Person_3707,Male,41,Teacher,Single,Middle
V03708,Person_3708,Female,56,Doctor,Married,Middle
V03709,Person_3709,Female,47,Teacher,Married,Low
V03710,Person_3710,Female,50,Business,Single,Middle
V03711,Person_3711,Female,55,Doctor,Single,Middle
V03712,Person_3712,Female,73,Business,Married,Middle
V03713,Person_3713,Female,47,Employee,Single,Middle
V03714,Person_3714,Male,61,Teacher,Married,High
V03715,Person_3715,Male,38,Engineer,Married,Middle
V03716,Person_3716,Female,33,Lawyer,Single,Low
V03717,Person_3717,Male,21,Student,Married,High
V03718,Person_3718,Female,37,Teacher,Single,Middle
V03719,Person_3719,Male,35,Doctor,Single,Middle
V03720,Person_3720,Male,18,Doctor,Single,High
V03721,Person_3721,Male,39,Doctor,Single,Middle
V03722,Person_3722,Male,35,Engineer,Single,High
V03723,Person_3723,Female,49,Employee,Married,High
V03724,Person_3724,Female,24,Business,Single,Middle
V03725,Person_3725,Female,40,Engineer,Single,Middle
V03726,Person_3726,Female,50,Doctor,Married,Middle
V03727,Person_3727,Male,54,Teacher,Married,High
V03728,Person_3728,Male,31,Teacher,Married,Middle
V03729,Person_3729,Male,50,Teacher,Single,Low
V03730,Person_3730,Female,27,Engineer,Single,Middle
V03731,Person_3731,Male,59,Business,Married,Middle
V03732,Person_3732,Female,58,Doctor,Married,High
V03733,Person_3733,Male,61,Employee,Single,Low
V03734,Person_3734,Male,66,Lawyer,Single,Low
V03735,Person_3735,Female,61,Business,Married,Middle
V03736,Person_3736,Female,74,Student,Single,Low
V03737,Person_3737,Male,69,Employee,Single,Middle
V03738,Person_3738,Male,56,Teacher,Married,Middle
V03739,Person_3739,Female,22,Engineer,Married,Low
V03740,Person_3740,Male,34,Doctor,Single,Middle
V03741,Person_3741,Female,35,Engineer,Married,Low
V03742,Person_3742,Female,62,Doctor,Married,Middle
V03743,Person_3743,Female,44,Student,Married,Middle
V03744,Person_3744,Male,50,Engineer,Single,Middle
V03745,Person_3745,Male,22,Doctor,Single,High
V03746,Person_3746,Female,34,Lawyer,Single,Middle
V03747,Person_3747,Female,33,Teacher,Married,Low
V03748,Person_3748,Male,72,Lawyer,Single,Middle
V03749,Person_3749,Female,32,Teacher,Married,High
V03750,Person_3750,Male,42,Engineer,Married,Low
V03751,Person_3751,Male,59,Student,Single,Low
V03752,Person_3752,Female,74,Lawyer,Single,High
V03753,Person_3753,Male,46,Doctor,Single,High
V03754,Person_3754,Male,57,Employee,Married,Low
V03755,Person_3755,Male,59,Engineer,Single,Middle
V03756,Person_3756,Male,48,Student,Single,Middle
V03757,Person_3757,Female,49,Doctor,Married,High
V03758,Person_3758,Male,71,Doctor,Single,Middle
V03759,Person_3759,Female,44,Teacher,Married,Low
V03760,Person_3760,Male,23,Student,Married,High
V03761,Person_3761,Female,38,Student,Married,Middle
V03762,Person_3762,Female,41,Engineer,Single,Middle
V03763,Person_3763,Female,47,Employee,Married,High
V03764,Person_3764,Female,41,Teacher,Married,Low
V03765,Person_3765,Female,57,Employee,Single,Middle
V03766,Person_3766,Female,40,Business,Single,Middle
V03767,Person_3767,Male,24,Student,Married,Low
V03768,Person_3768,Female,35,Lawyer,Married,Low
V03769,Person_3769,Male,51,Engineer,Single,Low
V03770,Person_3770,Male,41,Engineer,Married,Middle
V03771,Person_3771,Female,48,Teacher,Married,Middle
V03772,Person_3772,Female,42,Lawyer,Married,High
V03773,Person_3773,Male,38,Engineer,Single,Low
V03774,Person_3774,Male,74,Employee,Married,Low
V03775,Person_3775,Male,46,Lawyer,Single,High
V03776,Person_3776,Female,25,Employee,Married,Low
V03777,Person_3777,Male,40,Student,Married,Low
V03778,Person_3778,Female,21,Teacher,Single,Middle
V03779,Person_3779,Male,63,Doctor,Married,Middle
V03780,Person_3780,Female,31,Doctor,Single,Middle
V03781,Person_3781,Female,35,Business,Single,Low
V03782,Person_3782,Male,31,Business,Married,Low
V03783,Person_3783,Female,64,Business,Single,Middle
V03784,Person_3784,Female,28,Engineer,Single,Middle
V03785,Person_3785,Female,18,Teacher,Married,Middle
V03786,Person_3786,Female,51,Student,Married,Middle
V03787,Person_3787,Female,48,Doctor,Married,Middle
V03788,Person_3788,Male,46,Employee,Married,Low
V03789,Person_3789,Female,39,Employee,Married,Low
V03790,Person_3790,Male,70,Student,Married,Middle
V03791,Person_3791,Male,45,Doctor,Single,Middle
V03792,Person_3792,Male,48,Engineer,Single,Middle
V03793,Person_3793,Female,74,Doctor,Single,Low
V03794,Person_3794,Male,40,Engineer,Single,Middle
V03795,Person_3795,Female,55,Engineer,Married,High
V03796,Person_3796,Female,67,Doctor,Single,High
V03797,Person_3797,Female,73,Lawyer,Single,Low
V03798,Person_3798,Male,40,Engineer,Single,Middle
V03799,Person_3799,Male,58,Lawyer,Single,Middle
V03800,Person_3800,Female,72,Business,Single,High
V03801,Person_3801,Male,69,Doctor,Married,Middle
V03802,Person_3802,Male,46,Doctor,Married,Low
V03803,Person_3803,Male,73,Business,Single,High
V03804,Person_3804,Female,71,Engineer,Single,Low
V03805,Person_3805,Male,42,Doctor,Single,Middle
V03806,Person_3806,Female,34,Lawyer,Single,Middle
V03807,Person_3807,Male,65,Doctor,Single,High
V03808,Person_3808,Male,63,Business,Married,Middle
V03809,Person_3809,Female,51,Doctor,Married,Low
V03810,Person_3810,Female,56,Lawyer,Single,Middle
V03811,Person_3811,Male,51,Employee,Married,Middle
V03812,Person_3812,Female,62,Teacher,Single,Middle
V03813,Person_3813,Male,45,Lawyer,Married,High
V03814,Person_3814,Male,31,Business,Single,Middle
V03815,Person_3815,Female,63,Teacher,Married,Middle
V03816,Person_3816,Male,19,Student,Married,Middle
V03817,Person_3817,Male,39,Lawyer,Single,High
V03818,Person_3818,Female,54,Teacher,Married,Middle
V03819,Person_3819,Female,35,Employee,Single,High
V03820,Person_3820,Male,35,Lawyer,Married,Low
V03821,Person_3821,Female,68,Lawyer,Single,Middle
V03822,Person_3822,Male,26,Engineer,Married,Low
V03823,Person_3823,Female,41,Employee,Married,Middle
V03824,Person_3824,Male,35,Lawyer,Married,Low
V03825,Person_3825,Male,30,Business,Married,Low
V03826,Person_3826,Male,49,Engineer,Married,Low
V03827,Person_3827,Female,40,Teacher,Single,Low
V03828,Person_3828,Male,45,Student,Married,Low
V03829,Person_3829,Female,71,Student,Single,Low
V03830,Person_3830,Female,60,Teacher,Married,Middle
V03831,Person_3831,Male,34,Engineer,Married,Middle
V03832,Person_3832,Female,70,Business,Single,Middle
V03833,Person_3833,Male,68,Student,Married,Middle
V03834,Person_3834,Female,42,Lawyer,Married,Middle
V03835,Person_3835,Male,66,Student,Married,High
V03836,Person_3836,Male,62,Student,Married,Low
V03837,Person_3837,Male,32,Business,Single,Low
V03838,Person_3838,Male,60,Business,Single,High
V03839,Person_3839,Male,29,Lawyer,Married,Low
V03840,Person_3840,Male,34,Employee,Married,Low
V03841,Person_3841,Female,65,Teacher,Married,Low
V03842,Person_3842,Male,26,Student,Married,Low
V03843,Person_3843,Male,74,Engineer,Married,Low
V03844,Person_3844,Female,41,Lawyer,Married,High
V03845,Person_3845,Female,18,Student,Married,Low
V03846,Person_3846,Female,34,Teacher,Married,Middle
V03847,Person_3847,Female,67,Teacher,Married,Middle
V03848,Person_3848,Male,69,Employee,Single,Middle
V03849,Person_3849,Female,59,Lawyer,Married,Middle
V03850,Person_3850,Female,19,Lawyer,Married,Middle
V03851,Person_3851,Male,30,Employee,Single,Low
V03852,Person_3852,Female,34,Teacher,Married,Low
V03853,Person_3853,Female,18,Engineer,Single,Low
V03854,Person_3854,Female,54,Engineer,Married,Low
V03855,Person_3855,Male,50,Student,Single,Low
V03856,Person_3856,Female,21,Student,Single,Low
V03857,Person_3857,Female,31,Lawyer,Single,High
V03858,Person_3858,Male,51,Teacher,Single,High
V03859,Person_3859,Male,73,Student,Married,High
V03860,Person_3860,Male,31,Doctor,Married,High
V03861,Person_3861,Male,67,Employee,Married,Low
V03862,Person_3862,Female,45,Doctor,Single,Middle
V03863,Person_3863,Male,23,Teacher,Married,Low
V03864,Person_3864,Female,39,Business,Single,High
V03865,Person_3865,Male,51,Engineer,Single,Low
V03866,Person_3866,Male,24,Business,Single,Low
V03867,Person_3867,Female,34,Engineer,Married,Low
V03868,Person_3868,Female,62,Teacher,Single,Middle
V03869,Person_3869,Male,32,Teacher,Single,Low
V03870,Person_3870,Female,35,Teacher,Married,Low
V03871,Person_3871,Male,31,Teacher,Married,Low
V03872,Person_3872,Female,71,Engineer,Single,Middle
V03873,Person_3873,Male,61,Teacher,Married,Low
V03874,Person_3874,Male,36,Business,Single,Low
V03875,Person_3875,Female,44,Teacher,Married,High
V03876,Person_3876,Male,38,Teacher,Single,Middle
V03877,Person_3877,Female,60,Teacher,Married,High
V03878,Person_3878,Male,44,Engineer,Single,Low
V03879,Person_3879,Male,68,Doctor,Married,High
V03880,Person_3880,Male,30,Teacher,Single,Middle
V03881,Person_3881,Female,61,Doctor,Single,Middle
V03882,Person_3882,Male,66,Engineer,Single,Middle
V03883,Person_3883,Male,53,Doctor,Married,Middle
V03884,Person_3884,Male,44,Employee,Single,Middle
V03885,Person_3885,Female,44,Doctor,Married,Low
V03886,Person_3886,Female,46,Lawyer,Single,Low
V03887,Person_3887,Male,31,Doctor,Married,Low
V03888,Person_3888,Female,32,Lawyer,Married,Low
V03889,Person_3889,Male,66,Student,Single,High
V03890,Person_3890,Female,57,Lawyer,Married,Low
V03891,Person_3891,Female,37,Employee,Single,Middle
V03892,Person_3892,Female,33,Doctor,Single,Low
V03893,Person_3893,Male,60,Engineer,Single,Middle
V03894,Person_3894,Male,60,Lawyer,Single,Low
V03895,Person_3895,Male,49,Teacher,Married,High
V03896,Person_3896,Female,55,Teacher,Married,Low
V03897,Person_3897,Male,48,Doctor,Married,Middle
V03898,Person_3898,Male,74,Teacher,Married,Low
V03899,Person_3899,Male,61,Lawyer,Married,Low
V03900,Person_3900,Female,28,Employee,Single,Low
V03901,Person_3901,Male,33,Lawyer,Single,High
V03902,Person_3902,Female,51,Teacher,Married,High
V03903,Person_3903,Male,23,Doctor,Married,Middle
V03904,Person_3904,Female,41,Engineer,Married,High
V03905,Person_3905,Female,31,Doctor,Single,High
V03906,Person_3906,Female,54,Lawyer,Married,Middle
V03907,Person_3907,Female,56,Student,Married,Middle
V03908,Person_3908,Male,52,Lawyer,Single,Low
V03909,Person_3909,Female,22,Business,Single,Low
V03910,Person_3910,Female,51,Employee,Single,Low
V03911,Person_3911,Male,45,Student,Single,Middle
V03912,Person_3912,Male,18,Teacher,Married,Middle
V03913,Person_3913,Male,23,Engineer,Married,Low
V03914,Person_3914,Male,43,Student,Single,Middle
V03915,Person_3915,Female,67,Doctor,Single,Middle
V03916,Person_3916,Female,44,Employee,Married,Low
V03917,Person_3917,Female,35,Student,Single,Middle
V03918,Person_3918,Male,71,Employee,Single,Middle
V03919,Person_3919,Female,45,Student,Single,Low
V03920,Person_3920,Male,74,Business,Married,Middle
V03921,Person_3921,Male,24,Student,Single,Low
V03922,Person_3922,Female,22,Lawyer,Married,Middle
V03923,Person_3923,Female,20,Employee,Married,High
V03924,Person_3924,Male,42,Student,Single,Low
V03925,Person_3925,Male,54,Lawyer,Married,Low
V03926,Person_3926,Male,55,Teacher,Single,Low
V03927,Person_3927,Male,45,Employee,Single,Middle
V03928,Person_3928,Female,68,Teacher,Single,Low
V03929,Person_3929,Female,25,Business,Single,High
V03930,Person_3930,Female,58,Doctor,Single,Low
V03931,Person_3931,Female,32,Doctor,Married,Low
V03932,Person_3932,Male,56,Employee,Married,Middle
V03933,Person_3933,Male,41,Business,Single,Middle
V03934,Person_3934,Male,36,Lawyer,Married,Low
V03935,Person_3935,Female,48,Student,Married,Middle
V03936,Person_3936,Male,48,Student,Single,High
V03937,Person_3937,Male,36,Employee,Married,Middle
V03938,Person_3938,Male,32,Engineer,Single,Low
V03939,Person_3939,Female,32,Business,Single,High
V03940,Person_3940,Male,74,Teacher,Married,Middle
